"INDEX","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","JOB_EDU","HOME_INCOME","MVR_PTS_Trans","AGE_SEX","BLUEBOOK_TRAN","TARGET_FLAG_Proba","TARGET_FLAG","TARGET_AMT"
6094,0,52,0,7,115756,0,381438,1,0,4,6,15,1,16760,10,3,0,0,0,0,3,1,1,3,149.841235785407,1,3.97029191355212,106.360510957259,0.2,0,0
6095,0,51,0,15,57782,0,187295,1,1,2,3,26,1,12380,6,4,0,0,0,0,1,6,1,2,133.113306724441,1,7.90248743716286,94.3999056450411,0.5,1,3837.42867859149
6098,0,35,2,10,86997,0,234307,1,1,4,5,57,1,28700,1,4,0,6459,3,0,4,16,1,3,140.628145845546,2,7.16703787691222,131.349382706129,0.7,1,4689.18500135053
6102,1,38,2,15,40342,0,189439,1,1,3,4,5,0,9330,4,6,0,0,0,0,0,14,0,2,128.872236435727,0,7.32712329225929,84.419841079071,0.2,0,0
6105,0,35,2,14,65102,0,233449,1,1,3,3,11,1,15120,13,2,0,19508,2,1,5,11,1,2,137.002868003642,2,7.16703787691222,102.137494231904,0.6,1,4171.6792006507
6113,0,46,0,10,132560,0,319774,0,0,4,7,21,0,14760,4,1,1,0,0,0,4,11,1,3,149.503465441444,2,3.85014760171006,101.173136084916,0.2,0,0
6116,0,45,0,8,39472,0,111469,1,0,2,3,31,0,2230,1,1,1,0,0,0,5,9,1,2,122.994773746817,2,3.8286413964891,47.6358814673988,0.5,0,0
6120,0,52,0,12,114635,0,321942,0,0,2,6,30,1,18160,10,3,1,7202,3,0,3,1,1,2,147.740688744111,1,3.97029191355212,109.768193507991,0.5,1,4212.18539248398
6121,0,47,0,0,0,0,91949,0,0,5,2,52,0,6200,6,4,0,0,0,0,0,20,1,2,0,0,3.87120101090789,71.7851712761284,0.6,1,3420.80221391726
6126,0,55,0,13,70839,0,0,0,0,3,5,8,1,24120,1,5,1,0,0,0,1,11,1,3,0,1,4.02535169073515,122.70199275002,0.6,1,4346.07534825006
6144,0,48,0,14,78890,0,211819,1,0,4,7,52,0,19160,10,1,0,4824,2,0,3,14,1,3,138.280959724858,1,3.89182029811063,112.104231752299,0.3,0,0
6145,0,46,0,0,0,0,151139,0,1,3,2,37,0,24700,1,4,0,0,0,0,0,4,0,2,0,0,7.70029520342012,123.850112832959,0.2,0,0
6153,0,41,2,11,29936,1,0,0,0,3,5,5,1,30540,21,5,0,6257,5,0,2,14,1,3,0,1,3.73766961828337,134.582848810707,0.6,1,4637.90958959653
6156,0,47,0,11,127129,0,369418,0,0,3,5,15,1,18910,9,3,1,0,0,0,0,5,1,3,150.66933598608,0,3.87120101090789,111.527403003333,0.3,0,0
6159,0,46,0,8,30111,0,164877,0,0,1,3,28,0,3910,4,1,1,0,0,0,1,1,1,1,123.885812022978,1,3.85014760171006,59.7204015525259,0.5,0,0
6162,1,48,0,13,14522,0,109990,1,0,1,4,29,0,14940,6,1,0,7310,3,0,8,9,0,1,111.246613066241,2,3.89182029811063,101.657104967299,0.3,0,0
6184,0,45,1,9,24178,0,115381,1,1,1,4,67,0,19100,6,2,0,7727,3,1,2,1,1,1,117.646839478485,1,7.65728279297819,111.966217794009,0.7,1,4183.37370155352
6188,0,48,0,13,208667,0,482291,0,0,5,6,31,1,24880,6,5,0,12014,1,1,3,6,1,3,160.287603765688,1,3.89182029811063,124.203043119362,0.5,0,0
6189,1,55,1,17,83076,0,254660,1,0,2,5,31,0,13000,4,1,0,22887,2,0,6,1,1,2,141.001480182685,2,4.02535169073515,96.236609632596,0.5,1,4121.0252964189
6191,0,56,0,11,66592,0,0,0,1,3,5,46,0,22460,4,2,0,37932,2,1,0,13,1,3,0,0,8.0861025356691,119.318872246066,0.7,1,4190.58625834522
6211,1,42,3,12,106194,1,0,0,1,4,5,33,1,18760,6,4,0,0,0,0,0,8,1,3,0,0,7.52240023138712,111.179047501785,0.7,1,4068.89963421364
6216,0,35,1,12,31616,1,133918,0,1,2,4,47,0,14430,1,2,0,0,0,1,0,7,0,2,122.316820682744,0,7.16703787691222,100.276326120877,0.3,0,0
6218,0,35,2,7,50872,0,190621,1,1,2,3,46,1,14980,6,2,0,35500,1,1,0,4,1,2,131.757827966179,0,7.16703787691222,101.764165037081,0.7,1,3889.61188583612
6222,0,57,0,6,79670,0,242651,1,0,2,3,5,1,9470,6,4,1,0,0,0,2,1,1,2,139.935239068629,1,4.06044301054642,84.9187751403926,0.4,0,0
6235,0,53,0,11,55861,0,0,0,0,1,3,12,0,1500,6,1,1,0,0,0,0,7,1,1,0,0,3.98898404656427,40.5424053774084,0.4,0,0
6245,0,43,0,12,116044,0,0,0,1,3,5,25,0,16900,4,2,0,0,0,0,0,1,1,3,0,0,7.56837926783652,106.708991443197,0.4,0,0
6248,1,42,4,15,9950,0,0,1,1,2,1,37,0,18800,8,6,0,7942,3,0,7,1,1,1,0,2,7.52240023138712,111.272109611261,0.9,1,4516.36664043303
6253,0,46,0,15,29944,0,109034,1,0,2,4,21,0,6100,1,4,0,0,0,0,2,1,1,2,119.556629949283,1,3.85014760171006,71.3223158603508,0.5,0,0
6256,0,53,0,11,48421,0,201603,0,0,4,5,36,0,25290,13,1,1,0,0,0,0,1,0,3,131.761738601115,0,3.98898404656427,125.00110867173,0.1,0,0
6257,0,35,0,5,18004,0,0,0,0,2,4,36,0,15290,4,1,1,0,0,1,0,1,1,2,0,0,3.58351893845611,102.587970233838,0.5,1,3896.21475083845
6259,0,58,0,8,38462,0,133010,1,0,3,3,56,1,11150,4,1,1,10353,3,0,2,5,1,2,124.558794333429,1,4.07753744390572,90.5808166492555,0.7,1,3799.82647391622
6266,0,59,0,14,110323,0,327486,1,0,3,5,10,1,40760,15,5,1,5169,2,0,4,13,1,3,147.452698285757,2,4.0943445622221,150.657423003386,0.3,0,0
6268,0,44,2,14,16800,0,136818,1,1,1,4,47,0,7580,6,2,0,0,0,0,0,5,1,1,115.061474023626,0,7.61332497954064,77.7505972592327,0.5,0,0
6275,0,41,0,8,67014,0,0,0,0,3,5,39,0,24050,1,1,1,5296,2,0,2,5,1,3,0,1,3.73766961828337,122.562280626275,0.5,1,4366.30821467103
6280,0,54,0,6,55977,0,0,0,0,3,5,45,1,9790,1,4,1,6193,1,0,4,8,1,3,0,2,4.00733318523247,86.042376527738,0.8,1,3857.22204184373
6283,0,47,0,12,62615,0,0,0,0,4,5,40,1,21360,6,3,0,0,0,0,2,20,1,3,0,1,3.87120101090789,116.991312195989,0.5,1,4270.50745671153
6288,0,48,0,9,53412,0,160356,1,0,2,3,37,1,11640,1,4,0,0,0,0,0,1,0,2,130.468144569988,0,3.89182029811063,92.13190933282,0.2,0,0
6289,1,41,2,13,7594,0,0,1,1,1,1,57,0,5600,7,6,0,0,0,0,0,1,0,0,0,0,7.47533923656674,68.934917510923,0.5,0,0
6301,0,44,0,12,35133,0,228990,0,0,1,4,39,0,12180,1,4,1,0,0,0,2,1,0,1,129.176900816406,1,3.80666248977032,93.7953619430249,0.2,0,0
6308,0,56,0,9,132115,0,373191,1,0,5,6,16,1,26770,1,5,0,0,0,1,2,14,1,3,151.28233016821,1,4.04305126783455,127.81737866879,0.4,0,0
6314,0,56,0,10,188809,0,484306,0,0,5,8,25,0,35810,9,1,1,0,0,0,1,21,1,4,159.029580965758,1,4.04305126783455,143.226879426533,0.1,0,0
6315,0,61,0,11,80153,0,272445,0,1,4,6,32,0,16370,9,6,0,0,0,0,0,15,1,3,141.317898746692,0,8.25426877009018,105.380184374257,0.3,0,0
6316,0,42,2,15,151826,1,0,0,1,5,5,55,1,20880,1,4,0,0,0,0,4,19,1,3,0,2,7.52240023138712,115.952492550154,0.8,1,4383.18665722326
6317,0,47,0,11,54467,0,205511,0,1,3,3,38,1,11650,13,6,0,9377,2,0,2,10,1,2,133.408206905753,1,7.74240202181578,92.1631414145031,0.7,1,3869.73958101524
6318,0,47,0,11,113496,0,291034,1,0,4,7,38,0,12850,10,1,1,0,0,0,1,15,1,3,146.439262214278,1,3.87120101090789,95.7972825336633,0.2,0,0
6323,0,38,0,9,12216,0,0,0,1,2,1,53,1,5200,7,6,0,0,0,0,2,1,1,1,0,1,7.32712329225929,66.9285931439942,0.8,1,3473.92932588088
6329,0,19,0,5,3871,0,76851,1,1,2,6,49,0,3790,3,2,0,5194,3,0,8,5,1,2,92.9391717378977,2,5.99146454710798,58.9791331704601,0.7,1,3610.3406132397
6336,0,40,3,14,2292,1,0,0,1,1,2,105,0,5730,4,2,0,0,0,0,0,6,0,1,0,0,7.42714413340862,69.5678758373651,0.6,1,3380.50663031496
6341,1,39,3,13,63260,1,0,0,1,2,3,43,1,10760,6,4,0,2697,2,0,5,1,1,2,0,2,7.37775890822787,89.315983166075,0.9,1,3972.82728422149
6348,0,28,0,6,11100,0,121671,0,0,1,4,52,1,8820,4,4,0,0,0,0,4,1,0,1,109.067665757828,2,3.36729582998647,82.5622337035957,0.4,0,0
6349,0,43,0,12,50755,0,155641,1,0,2,3,24,1,30380,4,5,1,0,0,0,2,6,0,2,129.53325577631,1,3.78418963391826,134.306525057673,0.2,0,0
6365,0,52,0,14,31519,0,162052,1,0,3,6,33,0,20740,6,1,1,0,0,0,0,12,1,3,124.25576909041,0,3.97029191355212,115.646736297321,0.2,0,0
6372,0,54,0,14,164420,0,402031,1,1,5,7,48,0,1500,4,2,0,10878,1,0,2,21,1,4,154.982880091613,1,8.01466637046494,40.5424053774084,0.3,0,0
6376,0,50,0,8,34745,0,0,0,1,3,2,47,0,17970,4,3,1,0,0,0,0,7,0,2,0,0,7.86365126544865,109.315446662019,0.2,0,0
6378,0,50,0,13,109950,0,293399,1,1,5,8,45,0,17500,6,2,0,0,0,0,0,15,1,4,146.133860609657,0,7.86365126544865,108.182671233657,0.2,0,0
6379,0,51,0,13,72334,0,0,0,1,2,3,36,1,11290,4,2,0,0,0,1,4,8,1,2,0,2,7.90248743716286,91.028200905734,0.8,1,3922.30945400262
6382,0,36,3,12,45590,0,172745,1,1,2,5,9,0,16650,3,2,0,0,0,0,0,5,1,2,129.368703801531,0,7.22183582528845,106.085444550255,0.3,0,0
6383,0,55,0,13,121075,0,256253,1,0,3,3,33,1,11180,3,4,1,9111,2,0,6,3,1,2,145.762894978489,2,4.02535169073515,90.676974823624,0.6,1,4050.95513613597
6389,0,45,1,0,0,1,0,0,1,2,1,44,0,1500,4,6,0,0,0,0,1,7,1,1,0,1,7.65728279297819,40.5424053774084,0.8,1,3051.16411697157
6390,0,45,3,12,152563,0,455931,1,0,3,6,43,0,19700,3,1,1,0,0,0,0,7,1,3,155.518654208752,0,3.8286413964891,113.334544000969,0.2,0,0
6392,0,57,2,15,14989,0,84309,1,1,2,2,43,0,26140,10,6,0,0,0,1,0,1,0,1,109.057361076879,0,8.12088602109284,126.630595887194,0.3,0,0
6394,0,43,0,8,166192,0,0,0,0,4,7,52,1,21110,1,3,1,4962,3,0,2,25,1,3,0,1,3.78418963391826,116.452076058373,0.6,1,4256.38353393376
6402,0,55,0,14,113534,0,339933,1,1,5,7,21,1,24640,6,3,0,0,0,0,0,7,1,4,148.251237579511,0,8.0507033814703,123.732117368155,0.2,0,0
6404,2,45,2,12,8467,0,105059,1,1,1,4,28,0,6900,9,2,0,0,0,0,0,6,1,1,104.569896536299,0,7.65728279297819,74.9032183840982,0.5,0,0
6405,0,54,0,12,246164,0,636835,0,1,5,8,46,0,31520,13,1,0,0,0,0,0,15,1,4,165.900772840377,0,8.01466637046494,136.25617471,0.1,0,0
6406,0,56,0,0,0,0,0,1,1,1,1,5,0,7100,4,2,0,0,0,0,2,7,1,0,0,1,8.0861025356691,75.757975813559,0.5,1,3570.21604879402
6409,0,38,0,10,142002,0,345671,1,0,3,6,33,1,27750,4,5,1,0,0,0,2,12,1,3,151.299448992997,1,3.66356164612965,129.629755870912,0.3,0,0
6410,0,32,2,13,72188,0,229982,1,1,3,5,29,0,9790,17,2,0,3176,2,0,1,13,1,3,138.112554996988,1,6.99301512293296,86.042376527738,0.3,0,0
6411,0,48,1,3,80522,0,244552,1,1,3,6,16,0,14350,1,2,0,0,0,0,2,1,1,3,140.155287157376,1,7.78364059622125,100.057018822427,0.3,0,0
6421,0,46,0,12,35852,0,142093,1,0,1,3,21,0,13460,10,1,0,0,0,0,0,1,1,1,124.422493281254,0,3.85014760171006,97.5647153432175,0.3,0,0
6428,0,43,0,9,53431,0,0,0,1,3,5,5,0,8050,3,2,0,4408,1,0,5,12,1,3,0,2,7.56837926783652,79.6277069160883,0.6,1,3782.24428025131
6429,0,41,1,14,6712,0,224245,1,1,3,2,37,0,2910,7,6,0,0,0,0,2,11,1,2,108.565787661293,1,7.47533923656674,53.0398057635893,0.6,1,3264.14777720505
6432,0,49,0,12,45471,0,170808,1,1,3,4,14,0,10670,1,2,0,0,0,0,0,7,1,2,129.216248153051,0,7.82404601085629,89.020102022302,0.3,0,0
6436,0,44,0,14,134967,0,335456,1,1,4,6,31,0,16020,4,1,0,0,0,0,0,18,1,3,150.297107338202,0,7.61332497954064,104.488076258055,0.2,0,0
6437,0,50,0,13,46952,0,223769,1,1,3,3,26,1,6200,1,2,0,0,0,0,0,1,1,2,132.507546792255,0,7.86365126544865,71.7851712761284,0.5,0,0
6438,0,47,0,11,69692,0,243839,1,1,4,7,58,0,18370,4,6,0,3314,2,0,0,10,1,3,138.330595115987,0,7.74240202181578,110.265215046601,0.5,0,0
6445,0,57,0,12,97083,0,0,0,1,3,5,20,0,18800,13,1,0,4925,1,0,4,13,1,3,0,2,8.12088602109284,111.272109611261,0.4,0,0
6447,0,48,0,6,14410,0,0,0,1,1,4,27,0,7740,7,2,0,1001,1,0,3,1,1,1,0,1,7.78364059622125,78.397464516415,0.6,1,3666.39032045197
6450,0,39,2,13,192426,0,483998,1,0,5,8,46,0,33460,1,1,1,0,0,0,0,17,1,4,159.270240637221,0,3.68887945411394,139.476494537317,0.1,0,0
6462,0,54,0,12,46074,0,0,0,0,3,6,42,0,11510,3,4,1,0,0,0,0,6,1,3,0,0,4.00733318523247,91.7243789815416,0.5,0,0
6467,0,43,0,9,0,0,84656,1,0,2,1,36,1,24520,1,5,0,1119,1,0,8,8,1,1,0,2,3.78418963391826,123.49559422083,0.8,1,4811.19767261969
6478,0,51,0,9,95713,0,302676,1,1,5,6,32,0,23040,9,4,0,0,0,0,0,17,1,3,144.745126938979,0,7.90248743716286,120.517915928173,0.2,0,0
6484,0,38,0,7,116933,0,372067,0,0,3,5,19,1,25740,1,5,1,0,0,0,0,14,1,3,149.680982762637,0,3.66356164612965,125.867910536458,0.4,0,0
6492,0,40,0,10,90377,0,251223,0,0,3,3,21,1,5500,1,4,1,0,0,0,2,7,1,2,141.894920051252,1,3.71357206670431,68.4418388198128,0.6,1,3475.60062270093
6497,0,57,2,16,86232,0,272326,1,1,4,6,8,0,15820,9,2,0,0,0,0,0,15,1,3,142.227833937283,0,8.12088602109284,103.972898848863,0.2,0,0
6504,0,45,0,13,103134,0,315504,0,1,4,7,38,0,16310,1,6,0,0,0,0,0,21,1,3,146.166710476334,0,7.65728279297819,105.228092049022,0.4,0,0
6505,0,53,0,13,69268,0,238236,1,0,3,3,31,1,13730,6,1,0,23381,1,0,1,12,1,2,137.995801763792,1,3.98898404656427,98.3312666998406,0.4,0,0
6513,0,39,2,17,23094,0,140813,1,1,2,3,27,1,9310,4,6,0,4732,2,0,0,1,1,2,119.113548958387,0,7.37775890822787,84.3481890728606,0.7,1,3643.98616259494
6525,0,45,0,12,37407,0,138623,1,1,3,6,32,0,7940,4,6,0,47712,1,1,0,12,1,3,124.665887145653,0,7.65728279297819,79.1945660491021,0.7,1,3555.69918700205
6526,0,57,0,14,111970,0,342129,1,0,4,6,28,1,23780,3,5,0,20369,1,1,5,15,1,3,148.149429585813,2,4.06044301054642,122.021031211373,0.6,1,4578.33040440516
6528,0,41,2,12,50,0,60765,1,0,3,1,19,1,5610,1,4,1,0,0,0,0,14,0,1,43.3082167582021,0,3.73766961828337,68.9839260376262,0.3,0,0
6540,0,34,1,12,62044,0,201347,1,1,3,5,37,0,11100,17,2,0,0,0,0,0,7,0,3,134.775651413686,0,7.11069612297883,90.4201981333569,0.1,0,0
6542,0,47,0,12,80577,0,0,0,0,4,7,34,0,13610,11,1,0,0,0,0,3,12,1,3,0,1,3.87120101090789,97.9917346130657,0.3,0,0
6544,0,44,0,8,27127,0,111256,0,1,1,4,36,0,21960,6,1,0,35472,2,1,2,1,1,1,118.616595439349,1,7.61332497954064,118.269806388633,0.7,1,4288.95220553079
6548,0,40,0,13,122543,0,326327,1,0,3,6,28,1,25100,7,5,0,0,0,0,2,15,1,3,148.745194478578,1,3.71357206670431,124.632272373375,0.3,0,0
6552,0,49,0,10,122192,0,337259,0,0,4,6,32,1,24120,1,5,0,0,0,0,0,15,1,3,149.09474683228,0,3.91202300542815,122.70199275002,0.4,0,0
6558,0,50,0,13,53568,0,202687,1,0,3,3,37,1,22250,13,1,0,0,0,0,0,7,0,2,133.053948158802,0,3.93182563272433,118.880035328002,0.1,0,0
6567,0,53,1,6,86100,0,268336,1,0,4,6,48,0,15410,8,1,0,0,0,0,1,15,1,3,142.040941676075,1,3.98898404656427,102.904098291234,0.2,0,0
6569,0,34,1,12,34887,1,156214,0,1,3,3,38,1,23260,1,2,0,0,0,0,3,11,1,2,125.089802843469,1,7.11069612297883,120.967856870067,0.7,1,4402.79872297151
6572,0,44,0,11,178864,0,428679,0,1,4,7,43,0,23790,4,4,0,0,0,0,0,15,1,3,156.84564153279,0,7.61332497954064,122.041144819194,0.2,0,0
6577,0,46,0,13,167127,0,369612,0,1,5,6,43,0,20440,1,1,0,0,0,0,0,7,1,3,154.182472806945,0,7.70029520342012,114.987235060811,0.2,0,0
6581,0,50,0,13,56566,0,222820,1,0,4,6,27,1,24850,1,5,0,1203,3,0,3,11,1,3,134.755688879982,1,3.93182563272433,124.144330914608,0.6,1,4497.12465396626
6588,0,55,0,12,37794,0,0,0,0,2,2,38,0,17050,1,1,0,39617,3,1,4,1,1,1,0,2,4.02535169073515,107.08039515026,0.8,1,4200.99473259201
6591,1,38,3,15,20145,0,128953,1,1,2,2,56,0,5200,3,6,0,38063,1,1,0,1,1,1,116.622016590409,0,7.32712329225929,66.9285931439942,0.9,1,3378.35332983475
6594,0,37,3,17,91045,0,206587,1,0,4,7,22,1,27390,1,5,0,2215,3,0,3,13,1,3,139.752693593114,1,3.63758615972639,128.968638027238,0.5,1,4590.60757721525
6600,1,40,2,11,85273,1,257283,0,1,4,7,55,0,19070,13,2,0,2907,2,0,5,15,1,3,141.442729995506,2,7.42714413340862,111.897110625852,0.5,1,4349.0145194281
6602,1,40,3,14,51401,1,179590,0,0,3,3,15,1,9050,1,4,0,0,0,1,0,6,0,2,131.236980529078,0,3.71357206670431,83.4079544208456,0.5,0,0
6604,0,58,0,11,220178,0,561085,0,0,5,8,41,0,13880,7,1,1,4323,2,0,1,11,1,4,162.851914053194,1,4.07753744390572,98.7531203979114,0.2,0,0
6605,0,54,0,5,79315,0,255491,1,1,3,6,7,0,14830,4,1,0,0,0,0,2,15,1,3,140.46155591476,1,8.01466637046494,101.361776031256,0.2,0,0
6614,1,63,1,11,54297,0,231033,1,0,3,5,36,0,12150,4,6,1,0,0,0,0,12,1,3,134.646187524031,0,4.15888308335967,93.7041541215929,0.4,0,0
6616,0,30,2,12,102113,1,255135,0,0,2,6,37,0,19720,3,3,0,6998,1,0,0,1,1,2,143.591204698405,0,3.43398720448515,113.379709723575,0.5,0,0
6621,0,48,0,12,64916,0,282967,1,0,3,3,18,1,6200,4,4,1,5893,1,0,6,11,1,2,139.099083218951,2,3.89182029811063,71.7851712761284,0.6,1,3725.92227064702
6640,0,51,0,11,103328,0,323740,1,0,3,3,53,1,16930,7,3,0,3204,2,0,3,10,1,2,146.488029301874,1,3.95124371858143,106.783434191982,0.5,1,4150.65838978033
6641,0,27,0,8,44200,0,0,0,1,1,3,35,0,23900,6,1,0,2838,1,0,6,4,1,1,0,2,6.66440902035041,122.262051503512,0.6,1,4611.73022703246
6643,0,53,0,16,109040,0,327237,1,0,5,8,48,0,28850,1,1,1,0,0,0,1,15,1,4,147.295326085296,1,3.98898404656427,131.617680841922,0.2,0,0
6644,0,43,2,13,158180,1,232459,0,1,4,7,5,0,21620,1,2,0,0,0,0,2,15,1,3,147.925462870921,1,7.56837926783652,117.548008315901,0.3,0,0
6649,0,48,0,12,63260,0,0,0,1,2,3,7,1,24160,4,1,0,7858,2,0,9,1,1,2,0,2,7.78364059622125,122.781716104484,0.7,1,4822.48728359874
6650,0,47,0,10,53758,0,0,0,1,2,3,55,1,15810,4,6,0,684,1,0,0,1,1,2,0,0,7.74240202181578,103.947034905245,0.8,1,3967.90004301336
6655,0,50,0,6,15905,0,0,1,0,2,1,20,1,8090,1,1,1,5672,2,0,3,8,1,1,0,1,3.93182563272433,79.7843080573542,0.7,1,3674.47644641478
6661,0,49,0,15,34050,0,172329,1,1,1,4,37,0,9800,9,2,0,0,0,0,0,6,0,1,125.823943955713,0,7.82404601085629,86.0771218442889,0.1,0,0
6672,2,46,0,9,69158,0,234203,1,0,4,7,40,0,7940,13,2,0,1495,1,0,3,15,1,3,137.785855652138,1,3.85014760171006,79.1945660491021,0.3,0,0
6677,0,64,0,17,116518,0,376273,1,1,5,6,49,0,16110,17,6,0,0,0,0,0,15,1,3,149.766514223489,0,8.34877453979127,104.71861334816,0.2,0,0
6688,0,45,0,11,91324,0,261739,0,0,3,6,31,0,6000,11,4,1,0,0,0,0,1,1,3,142.4929149502,0,3.8286413964891,70.8547611682318,0.3,0,0
6689,0,44,3,13,108152,0,302922,1,1,4,7,25,0,15450,10,2,0,0,0,0,0,15,1,3,146.296536206729,0,7.61332497954064,103.009137101579,0.2,0,0
6691,0,56,0,13,222379,0,535687,1,1,5,6,37,0,29340,1,4,0,0,0,0,1,13,1,3,162.413259172639,1,8.0861025356691,132.488178596693,0.2,0,0
6692,0,36,0,6,20800,0,0,1,1,2,1,57,0,5400,3,2,0,0,0,0,1,6,1,1,0,1,7.22183582528845,67.9432047378023,0.6,1,3403.87741486444
6694,1,46,0,10,21238,0,0,0,0,1,4,41,0,6000,1,2,0,6524,2,0,1,7,1,1,0,1,3.85014760171006,70.8547611682318,0.7,1,3446.54482525336
6702,0,36,0,0,0,0,0,0,1,3,1,38,1,16280,4,1,0,3365,3,0,2,11,1,1,0,1,7.22183582528845,105.151916588048,0.8,1,4043.4750011496
6714,0,46,0,4,45996,0,192429,0,1,2,4,49,0,6100,13,2,0,0,0,0,1,1,0,2,130.634181257827,1,7.70029520342012,71.3223158603508,0.2,0,0
6716,1,39,2,15,5538,0,78372,1,1,3,2,49,0,5950,1,6,0,6127,1,0,0,7,1,2,97.1359494925473,0,7.37775890822787,70.6191820474162,0.7,1,3428.97246488433
6724,0,36,2,9,12938,0,0,1,1,2,1,31,1,15520,1,2,0,0,0,0,1,1,0,1,0,1,7.22183582528845,103.192552564267,0.4,0,0
6725,0,47,0,11,153941,0,421045,1,1,5,7,41,0,23630,9,6,0,0,0,0,3,12,1,4,154.685029628896,1,7.74240202181578,121.718699626578,0.2,0,0
6730,0,56,0,14,13614,0,96941,0,0,4,7,34,0,25250,1,1,1,4188,2,0,0,13,1,3,109.295069304487,0,4.04305126783455,124.923601181309,0.3,0,0
6735,0,48,0,9,44808,0,199470,1,0,2,3,25,1,10780,6,4,1,5001,2,0,4,1,1,2,130.700677467502,2,3.89182029811063,89.3815272523258,0.6,1,3918.91112849391
6738,0,40,3,11,46395,1,0,0,1,3,3,25,1,22240,10,1,0,5091,2,0,1,5,1,2,0,1,7.42714413340862,118.859074798188,0.7,1,4237.09595286557
6739,2,37,2,10,32520,0,0,1,0,3,1,5,1,12250,4,1,0,0,0,0,0,11,1,1,0,0,3.63758615972639,94.0076432463842,0.6,1,3746.35605376733
6743,0,55,0,10,146240,0,0,0,0,4,5,63,0,11860,6,4,1,0,0,0,2,13,1,3,0,1,4.02535169073515,92.8152352429528,0.5,1,3859.38664009705
6747,0,51,0,11,134582,0,371127,1,0,3,5,41,1,30950,4,5,1,0,0,0,1,14,1,3,151.454194331951,1,3.95124371858143,135.286881256069,0.3,0,0
6750,0,40,0,11,67700,0,0,0,1,2,3,16,1,12230,7,2,0,1429,3,0,7,1,1,2,0,2,7.42714413340862,93.9470678814984,0.8,1,4147.75789008026
6751,0,47,0,0,0,0,0,0,0,4,2,51,0,6200,6,4,0,32418,1,1,0,10,1,2,0,0,3.87120101090789,71.7851712761284,0.8,1,3427.44341491286
6753,0,26,4,0,0,0,150824,1,0,1,1,16,0,4100,1,1,1,6819,2,0,4,8,1,0,0,2,3.29583686600433,60.8659376380371,0.7,1,3432.04923970982
6754,0,37,2,4,18127,0,129798,1,0,1,3,40,0,23270,6,1,1,2015,2,0,7,4,1,1,115.444051636831,2,3.63758615972639,120.988246305023,0.5,1,4650.69774579881
6755,0,42,3,16,113486,1,360227,0,1,5,8,32,0,17050,3,1,0,0,0,0,1,14,1,4,148.920772824814,1,7.52240023138712,107.08039515026,0.3,0,0
6762,0,57,0,11,14500,0,112458,1,1,3,2,32,0,8650,12,2,0,1662,1,0,3,9,1,2,111.44164082922,1,8.12088602109284,81.9283627910638,0.4,0,0
6764,0,40,3,14,14535,0,122827,1,1,5,6,41,0,16950,17,6,0,0,0,0,0,21,1,3,112.314985410262,0,7.42714413340862,106.833017546124,0.3,0,0
6772,0,36,0,10,38317,0,0,0,0,1,3,24,1,5330,4,4,1,0,0,0,4,1,1,1,0,2,3.61091791264422,67.5907661944649,0.8,1,3564.88198372677
6774,0,55,0,11,109258,0,359318,1,1,3,3,17,1,17930,13,2,0,0,0,0,0,8,1,2,148.405691089072,0,8.0507033814703,109.219756155763,0.2,0,0
6787,0,46,0,11,35362,0,0,0,0,2,4,8,0,13140,7,1,0,0,0,0,4,7,1,2,0,2,3.85014760171006,96.6438389952939,0.4,0,0
6789,0,49,0,14,45451,0,181552,1,1,2,4,29,0,20970,1,6,0,0,0,0,0,1,0,2,129.865154591688,0,7.82404601085629,116.148383614519,0.2,0,0
6793,0,46,0,14,38871,0,178677,1,1,5,5,20,1,38870,7,3,0,0,0,0,1,1,1,3,127.802779737127,1,7.70029520342012,147.889651733479,0.3,0,0
6798,0,59,0,15,40878,0,247147,1,0,2,4,11,0,16470,10,3,0,0,0,0,1,1,0,2,131.856207661663,1,4.0943445622221,105.632910147396,0.1,0,0
6799,0,41,0,11,27613,0,176749,1,0,1,3,39,0,8360,6,4,0,0,0,0,0,4,0,1,123.556503417555,0,3.73766961828337,80.8290925469799,0.2,0,0
6800,0,50,0,15,90942,0,262261,1,1,3,5,33,0,19170,4,2,0,0,0,0,1,13,1,3,142.46337257927,1,7.86365126544865,112.127208176826,0.3,0,0
6802,0,50,0,10,67453,0,242737,1,0,2,3,57,1,13250,6,1,0,0,0,0,0,9,0,2,137.875180650443,0,3.93182563272433,96.9619332504241,0.2,0,0
6808,0,30,1,11,37307,1,0,0,1,2,2,71,0,9040,10,1,0,0,0,0,0,10,1,1,0,0,6.86797440897029,83.3714611388889,0.7,1,3577.85120086355
6809,0,67,0,12,56946,0,246083,1,0,4,7,47,0,26020,1,1,1,0,0,0,0,20,1,3,135.925503340554,0,4.21950770517611,126.40254991436,0.2,0,0
6812,0,48,0,12,32256,0,175861,1,1,2,2,38,0,22110,1,1,0,0,0,0,1,5,0,1,125.381981278537,1,7.78364059622125,118.586057845657,0.1,0,0
